user_id,age,tenure_days,region,device,prior_spend_12m,sessions_30d,offer_received,upgraded_to_new_tier,new_tier_monthly_revenue
39015,26,863,NA,Android,3.91,7,0,0,0.0
39016,39,734,EU,iOS,7.15,13,0,0,0.0
39017,28,443,EU,iOS,25.82,5,1,1,11.21
39018,51,751,APAC,iOS,5.73,7,0,0,0.0
39019,35,1044,APAC,iOS,5.63,13,1,0,0.0
39020,65,1068,EU,Android,6.69,4,1,0,0.0
39021,42,633,NA,iOS,1.71,11,0,0,0.0
39022,54,831,NA,Android,3.21,21,0,0,0.0
39023,59,800,EU,Android,4.18,8,0,0,0.0
39024,22,378,APAC,Android,8.82,6,0,0,0.0
39025,52,214,NA,iOS,2.77,6,1,0,0.0
39026,21,70,NA,Android,5.21,19,0,0,0.0
39027,52,9,NA,iOS,2.44,4,1,0,0.0
39028,48,277,LATAM,iOS,0.13,11,0,0,0.0
39029,65,957,EU,Android,0.21,2,1,0,0.0
39030,26,799,NA,iOS,63.43,11,1,1,10.98
39031,62,1093,APAC,Android,27.63,18,0,0,0.0
39032,31,833,NA,iOS,2.82,10,1,0,0.0
39033,41,790,APAC,Web,9.03,10,0,1,3.85
39034,30,1039,NA,Android,8.23,7,1,0,0.0
39035,30,26,NA,Android,10.92,5,1,0,0.0
39036,57,197,NA,iOS,1.75,10,1,1,15.6
39037,35,1016,NA,iOS,2.02,3,1,0,0.0
39038,33,508,APAC,iOS,12.59,19,1,0,0.0
39039,63,458,APAC,iOS,4.73,9,1,0,0.0
39040,58,334,NA,iOS,9.08,1,0,0,0.0
39041,56,563,LATAM,Android,6.1,25,1,0,0.0
39042,39,69,LATAM,Web,23.05,6,0,1,15.68
39043,35,234,NA,iOS,3.77,24,0,0,0.0
39044,52,481,EU,iOS,1.82,4,0,0,0.0
39045,20,472,NA,iOS,3.23,4,0,0,0.0
39046,59,973,NA,iOS,2.57,9,1,0,0.0
39047,42,331,LATAM,Android,3.51,18,1,0,0.0
39048,25,723,NA,Android,5.42,10,1,1,7.18
39049,45,302,EU,Web,5.87,8,1,1,14.02
39050,22,361,APAC,Android,3.13,13,1,0,0.0
39051,40,680,NA,iOS,4.2,4,1,0,0.0
39052,41,963,NA,iOS,0.86,6,1,1,9.03
39053,23,151,EU,iOS,2.37,11,0,0,0.0
39054,42,945,APAC,iOS,5.74,13,0,0,0.0
39055,48,365,LATAM,Web,7.07,3,0,0,0.0
39056,58,863,EU,iOS,6.88,5,1,0,0.0
39057,44,619,NA,Web,1.97,11,1,0,0.0
39058,34,1079,APAC,Android,7.76,8,0,0,0.0
39059,36,530,EU,Android,18.75,25,1,0,0.0
39060,40,1185,EU,Android,0.48,8,1,0,0.0
39061,48,18,NA,iOS,5.59,11,0,0,0.0
39062,24,49,NA,Web,0.4,10,1,0,0.0
39063,18,53,NA,iOS,6.91,11,0,0,0.0
39064,43,1120,NA,Android,3.0,3,0,1,11.3
39065,53,664,NA,Web,1.94,6,0,0,0.0
39066,39,883,LATAM,Android,8.42,6,1,0,0.0
39067,32,624,APAC,Android,19.71,8,0,1,5.04
39068,31,1063,NA,Android,0.77,7,1,0,0.0
39069,39,173,NA,Android,0.92,6,0,0,0.0
39070,60,564,APAC,Android,0.44,10,0,0,0.0
39071,44,717,NA,Android,3.66,16,1,1,13.01
39072,23,675,APAC,Android,5.27,14,1,0,0.0
39073,44,181,APAC,iOS,14.02,7,0,0,0.0
39074,35,181,NA,Android,0.56,5,0,0,0.0
39075,46,739,EU,Android,9.77,5,1,0,0.0
39076,62,230,NA,iOS,1.86,12,0,0,0.0
39077,48,1019,APAC,Android,2.51,3,1,0,0.0
39078,48,582,EU,iOS,10.24,11,0,0,0.0
39079,23,120,NA,Web,1.37,6,1,0,0.0
39080,49,895,NA,Web,1.38,7,1,0,0.0
39081,47,13,LATAM,Android,2.27,7,0,0,0.0
39082,27,851,APAC,iOS,2.74,5,0,0,0.0
39083,39,949,NA,Android,15.56,6,1,0,0.0
39084,59,608,NA,Web,1.46,7,0,0,0.0
39085,62,795,NA,Android,2.6,4,0,0,0.0
39086,56,725,EU,Android,1.03,8,0,0,0.0
39087,60,1032,NA,Android,13.92,4,0,0,0.0
39088,31,993,APAC,Android,3.24,10,1,0,0.0
39089,58,1021,NA,iOS,3.37,12,1,0,0.0
39090,36,1110,APAC,Android,2.01,16,1,1,8.29
39091,44,13,NA,Android,2.79,9,0,0,0.0
39092,28,797,NA,iOS,3.35,4,1,1,2.99
39093,29,751,EU,iOS,2.9,2,0,0,0.0
39094,41,42,APAC,Android,0.66,6,0,0,0.0
39095,27,573,NA,Android,9.49,6,1,1,10.32
39096,18,973,EU,Web,0.37,16,1,0,0.0
39097,23,876,NA,Android,0.74,12,1,1,10.73
39098,21,79,EU,Android,4.97,27,1,0,0.0
39099,47,669,EU,Android,4.4,3,1,0,0.0
39100,43,944,NA,Android,3.5,10,1,0,0.0
39101,38,937,EU,iOS,2.86,1,0,1,15.77
39102,46,1086,LATAM,Web,3.2,2,0,0,0.0
39103,58,348,NA,iOS,4.22,11,0,1,5.47
39104,27,648,NA,Web,27.03,12,1,0,0.0
39105,54,573,LATAM,Web,7.41,9,0,0,0.0
39106,59,815,EU,iOS,1.22,5,0,0,0.0
39107,57,173,EU,iOS,0.6,11,1,0,0.0
39108,59,345,NA,Android,8.94,13,0,0,0.0
39109,52,548,LATAM,Android,2.0,6,1,1,7.51
39110,55,514,EU,Android,0.71,9,0,0,0.0
39111,58,293,NA,iOS,1.51,11,0,0,0.0
39112,34,982,EU,Android,2.01,8,0,0,0.0
39113,53,770,NA,iOS,0.73,13,1,0,0.0
39114,63,1004,NA,Web,0.36,6,1,0,0.0
39115,45,539,NA,iOS,0.64,9,0,1,16.18
39116,38,264,NA,Android,3.1,10,0,1,7.53
39117,56,32,NA,iOS,0.38,8,0,0,0.0
39118,30,976,LATAM,Web,3.37,12,1,1,9.59
39119,43,878,APAC,iOS,3.37,13,0,0,0.0
39120,46,819,EU,iOS,3.54,5,0,0,0.0
39121,60,9,NA,iOS,11.58,11,0,0,0.0
39122,65,608,NA,Android,1.44,8,0,0,0.0
39123,34,1129,EU,Android,2.33,8,1,0,0.0
39124,35,845,APAC,iOS,5.41,15,0,1,8.02
39125,20,83,NA,iOS,5.35,10,0,1,13.44
39126,29,1081,APAC,Web,2.47,1,1,0,0.0
39127,44,62,APAC,Android,6.95,17,1,0,0.0
39128,35,660,EU,Android,4.83,9,1,0,0.0
39129,29,970,LATAM,Web,2.33,10,0,0,0.0
39130,52,481,APAC,Android,6.47,8,1,0,0.0
39131,31,696,NA,iOS,3.98,9,1,0,0.0
39132,54,1012,NA,iOS,1.68,9,0,1,8.79
39133,52,830,NA,iOS,5.74,7,1,0,0.0
39134,58,983,EU,iOS,5.27,27,1,0,0.0
39135,45,267,NA,Android,5.77,6,0,0,0.0
39136,43,811,NA,Web,10.54,16,1,0,0.0
39137,38,819,NA,iOS,0.79,22,0,0,0.0
39138,42,1166,EU,Android,4.29,10,0,0,0.0
39139,48,1176,EU,Web,1.07,12,0,0,0.0
39140,31,255,NA,Android,6.34,8,1,0,0.0
39141,39,742,NA,iOS,1.56,9,0,0,0.0
39142,22,829,NA,Android,4.72,16,0,0,0.0
39143,62,1199,APAC,Web,3.3,14,0,1,4.58
39144,24,975,NA,iOS,0.76,10,1,0,0.0
39145,43,420,EU,Android,1.21,9,0,0,0.0
39146,60,64,NA,Android,0.98,9,0,1,5.83
39147,30,1076,NA,iOS,8.62,19,1,0,0.0
39148,46,1045,APAC,Web,6.41,12,0,0,0.0
39149,40,5,NA,Android,9.8,5,0,0,0.0
39150,54,726,LATAM,iOS,0.39,18,1,0,0.0
39151,44,579,APAC,Android,0.55,4,0,0,0.0
39152,53,436,APAC,Android,11.02,12,0,0,0.0
39153,40,684,LATAM,Android,8.23,10,1,0,0.0
39154,49,824,NA,iOS,2.02,3,1,0,0.0
39155,62,200,NA,iOS,7.52,4,1,0,0.0
39156,48,155,NA,Web,7.87,7,0,0,0.0
39157,28,716,LATAM,Android,2.02,8,0,0,0.0
39158,27,276,NA,Web,2.49,8,0,0,0.0
39159,51,1196,EU,Android,16.36,4,0,0,0.0
39160,62,580,NA,Android,2.67,4,1,1,4.42
39161,56,1054,NA,Android,1.04,2,0,0,0.0
39162,53,578,NA,iOS,4.84,7,0,1,5.44
39163,65,150,NA,Android,0.5,4,1,1,5.76
39164,60,319,NA,iOS,0.97,2,1,0,0.0
39165,41,1095,EU,iOS,8.72,23,0,1,9.13
39166,27,156,APAC,iOS,2.02,13,0,0,0.0
39167,58,710,EU,Web,13.69,18,1,0,0.0
39168,63,247,NA,iOS,1.87,5,1,1,3.59
39169,38,1039,NA,iOS,3.27,15,0,0,0.0
39170,56,610,NA,Android,8.81,24,0,1,10.02
39171,45,159,APAC,Android,11.16,6,0,0,0.0
39172,45,889,EU,iOS,0.99,21,1,0,0.0
39173,34,604,APAC,Android,1.03,10,1,0,0.0
39174,60,919,NA,Android,3.69,8,0,0,0.0
39175,52,6,NA,Android,8.29,3,1,1,6.7
39176,62,994,APAC,Web,4.98,9,1,0,0.0
39177,39,774,EU,iOS,1.7,1,1,0,0.0
39178,30,275,NA,Android,3.71,9,0,0,0.0
39179,21,574,EU,iOS,4.95,4,0,1,11.14
39180,22,1017,EU,Android,2.22,8,1,0,0.0
39181,18,190,NA,Android,1.76,8,0,0,0.0
39182,39,463,NA,Android,1.91,14,1,0,0.0
39183,55,133,EU,Android,14.51,12,0,0,0.0
39184,39,878,NA,Android,0.83,21,1,0,0.0
39185,35,635,NA,Android,1.56,10,1,0,0.0
39186,25,677,NA,iOS,1.05,7,1,0,0.0
39187,19,396,EU,Android,6.84,5,1,0,0.0
39188,37,344,APAC,Android,4.76,12,1,0,0.0
39189,20,942,NA,Web,10.35,5,0,0,0.0
39190,34,908,EU,iOS,4.14,4,0,0,0.0
39191,57,886,LATAM,iOS,9.3,9,0,1,8.55
39192,63,1153,APAC,iOS,4.76,8,1,1,4.23
39193,54,470,NA,iOS,1.27,12,1,0,0.0
39194,45,418,APAC,Web,6.33,15,0,1,8.14
39195,54,608,NA,Web,4.07,0,0,0,0.0
39196,31,1007,APAC,iOS,1.35,5,1,0,0.0
39197,28,132,NA,iOS,7.34,4,0,0,0.0
39198,47,1010,NA,Android,8.02,3,0,0,0.0
39199,43,215,LATAM,iOS,11.88,10,1,0,0.0
39200,36,874,NA,Android,4.98,5,1,1,8.9
39201,33,231,NA,Android,5.89,6,0,0,0.0
39202,58,593,APAC,Android,0.2,17,1,1,6.96
39203,51,541,APAC,Android,2.01,9,0,0,0.0
39204,52,908,APAC,Android,0.74,7,0,0,0.0
39205,65,761,NA,Android,1.01,7,0,0,0.0
39206,55,800,LATAM,Web,3.57,10,1,0,0.0
39207,31,512,NA,Web,4.69,11,1,0,0.0
39208,36,253,APAC,Android,3.19,9,0,0,0.0
39209,38,474,LATAM,Android,17.93,13,1,1,14.02
39210,32,269,LATAM,iOS,2.7,4,0,0,0.0
39211,25,427,NA,iOS,7.69,10,0,0,0.0
39212,21,31,APAC,iOS,2.62,7,0,0,0.0
39213,24,397,NA,Android,2.78,1,0,1,11.7
39214,59,855,APAC,iOS,7.68,25,0,0,0.0
39215,50,16,EU,iOS,5.81,12,0,0,0.0
39216,25,802,EU,Web,0.68,8,0,0,0.0
39217,40,171,NA,iOS,0.5,9,1,0,0.0
39218,19,612,NA,Android,1.75,10,1,0,0.0
39219,30,964,NA,Android,1.78,10,1,0,0.0
39220,23,351,LATAM,iOS,0.74,16,0,0,0.0
39221,60,214,EU,Web,0.73,16,0,0,0.0
39222,28,622,APAC,iOS,1.61,13,0,0,0.0
39223,65,342,NA,iOS,9.07,8,1,0,0.0
39224,64,718,APAC,Web,1.68,2,1,0,0.0
39225,39,327,NA,Web,6.6,7,0,0,0.0
39226,43,191,EU,Android,7.74,19,1,0,0.0
39227,21,274,NA,Android,3.96,15,0,0,0.0
39228,38,989,EU,iOS,5.24,5,0,1,28.01
39229,26,144,EU,iOS,1.72,16,0,0,0.0
39230,39,867,EU,Android,8.76,3,0,0,0.0
39231,22,764,NA,Web,1.16,7,0,0,0.0
39232,32,663,APAC,Web,6.03,3,1,0,0.0
39233,30,923,APAC,Android,3.83,16,0,0,0.0
39234,31,384,APAC,iOS,7.75,9,0,0,0.0
39235,41,1091,EU,Web,4.8,6,1,0,0.0
39236,45,540,NA,Android,2.3,6,1,0,0.0
39237,32,841,LATAM,Web,3.65,8,0,0,0.0
39238,38,747,NA,iOS,3.14,7,0,0,0.0
39239,63,22,NA,iOS,2.7,3,0,0,0.0
39240,56,927,LATAM,iOS,5.42,11,1,0,0.0
39241,39,803,APAC,iOS,2.04,4,0,0,0.0
39242,40,667,NA,Web,10.5,7,0,0,0.0
39243,31,932,LATAM,iOS,4.69,17,1,0,0.0
39244,18,489,APAC,iOS,2.05,3,0,0,0.0
39245,39,618,NA,Android,1.86,6,1,0,0.0
39246,28,1095,LATAM,Android,2.63,17,1,0,0.0
39247,45,1059,EU,Web,1.52,13,1,1,9.8
39248,57,1129,NA,iOS,2.54,9,1,0,0.0
39249,19,760,EU,iOS,1.13,6,0,0,0.0
39250,50,790,APAC,Web,4.85,2,0,0,0.0
39251,59,1036,EU,iOS,11.2,9,1,0,0.0
39252,46,34,NA,iOS,1.32,14,1,0,0.0
39253,55,43,APAC,Android,5.49,11,0,0,0.0
39254,24,1183,NA,Web,1.93,2,0,0,0.0
39255,23,20,APAC,iOS,2.56,6,1,0,0.0
39256,37,682,APAC,Android,0.71,4,0,0,0.0
39257,57,527,LATAM,iOS,2.03,9,0,0,0.0
39258,36,1058,NA,iOS,4.65,5,1,0,0.0
39259,35,1108,EU,Android,0.84,16,0,0,0.0
39260,31,475,LATAM,iOS,13.77,19,1,1,12.74
39261,22,1161,LATAM,iOS,2.38,11,1,1,8.68
39262,62,243,APAC,Android,0.93,6,0,0,0.0
39263,64,983,EU,Android,5.73,5,0,1,12.67
39264,28,1134,NA,iOS,2.69,24,1,0,0.0
39265,51,438,NA,Android,4.27,20,0,0,0.0
39266,19,774,NA,Android,0.5,10,1,0,0.0
39267,33,397,LATAM,Android,3.56,7,0,0,0.0
39268,32,598,APAC,Web,15.53,7,1,0,0.0
39269,52,838,LATAM,Android,4.35,15,0,0,0.0
39270,58,794,NA,Web,6.2,8,0,0,0.0
39271,51,1075,APAC,Android,3.21,16,0,0,0.0
39272,60,262,NA,Android,1.37,3,0,0,0.0
39273,63,378,APAC,Web,1.81,9,1,0,0.0
39274,46,945,EU,iOS,3.19,13,1,0,0.0
39275,47,125,APAC,Android,1.99,11,1,0,0.0
39276,36,1143,LATAM,Android,65.12,9,1,1,5.43
39277,43,912,NA,Web,0.96,6,1,0,0.0
39278,23,1186,NA,Android,4.89,14,1,0,0.0
39279,21,660,EU,Web,3.0,5,1,0,0.0
39280,52,803,NA,iOS,2.31,3,1,0,0.0
39281,47,1043,APAC,iOS,2.68,6,1,1,9.67
39282,34,716,EU,iOS,1.79,8,0,0,0.0
39283,18,173,LATAM,Android,2.55,9,1,0,0.0
39284,24,189,LATAM,Web,1.05,5,0,0,0.0
39285,55,442,LATAM,iOS,3.7,7,0,1,10.06
39286,57,433,EU,Web,2.41,1,0,0,0.0
39287,46,479,EU,iOS,12.71,4,1,0,0.0
39288,27,42,NA,Web,0.42,6,0,0,0.0
39289,57,12,NA,Android,4.71,17,0,0,0.0
39290,60,868,NA,Android,0.5,7,1,0,0.0
39291,54,1089,NA,iOS,2.52,4,0,0,0.0
39292,57,515,APAC,Android,11.99,8,0,0,0.0
39293,61,1045,EU,Web,4.31,17,1,0,0.0
39294,31,283,EU,Android,6.48,9,0,0,0.0
39295,46,876,APAC,iOS,6.56,7,1,0,0.0
39296,40,94,NA,Android,0.51,4,0,0,0.0
39297,58,662,EU,iOS,1.31,5,0,0,0.0
39298,44,920,NA,iOS,7.5,20,1,1,10.26
39299,25,43,NA,Android,0.64,9,1,0,0.0
39300,19,414,NA,Android,1.48,5,0,0,0.0
39301,48,935,LATAM,Android,15.08,6,1,0,0.0
39302,43,959,NA,Web,5.34,6,0,0,0.0
39303,56,569,APAC,Web,1.76,20,0,0,0.0
39304,22,2,EU,Android,3.1,19,1,1,12.06
39305,52,1156,APAC,iOS,12.8,14,1,0,0.0
39306,55,396,NA,Web,0.73,8,1,0,0.0
39307,24,1192,LATAM,iOS,2.82,6,1,0,0.0
39308,39,268,APAC,Android,11.95,7,0,0,0.0
39309,49,262,EU,Android,5.47,11,1,0,0.0
39310,40,393,EU,Android,20.39,4,0,0,0.0
39311,57,465,NA,Android,11.41,14,0,0,0.0
39312,61,315,EU,iOS,1.33,2,1,0,0.0
39313,47,806,NA,Web,5.04,5,1,0,0.0
39314,21,695,APAC,Android,0.63,5,0,1,42.26
39315,23,599,APAC,Android,1.8,21,1,0,0.0
39316,50,334,NA,Android,3.47,14,1,0,0.0
39317,64,910,EU,Web,1.84,5,1,0,0.0
39318,55,901,APAC,iOS,8.18,8,1,0,0.0
39319,20,603,EU,iOS,2.13,9,1,0,0.0
39320,31,1130,NA,iOS,2.73,10,1,1,18.23
39321,31,191,NA,Web,6.14,14,1,0,0.0
39322,29,1063,LATAM,Android,2.9,9,1,0,0.0
39323,27,774,EU,iOS,16.07,15,0,0,0.0
39324,23,1020,NA,Web,2.45,6,1,0,0.0
39325,51,214,NA,iOS,1.03,11,1,0,0.0
39326,23,624,NA,iOS,6.58,7,0,1,9.92
39327,43,836,EU,Web,8.86,11,1,1,3.24
39328,39,976,LATAM,Android,1.38,15,1,0,0.0
39329,38,387,EU,Android,4.39,14,1,1,13.32
39330,33,408,EU,iOS,8.06,9,1,0,0.0
39331,42,492,NA,Web,1.58,14,0,0,0.0
39332,42,92,NA,Android,12.35,2,1,0,0.0
39333,49,87,NA,Web,0.83,7,0,0,0.0
39334,20,456,LATAM,iOS,4.35,5,1,0,0.0
39335,38,333,NA,iOS,6.96,3,0,0,0.0
39336,45,505,APAC,Web,10.85,14,1,0,0.0
39337,46,291,NA,Android,3.36,12,0,0,0.0
39338,52,741,APAC,Android,5.72,11,1,0,0.0
39339,20,87,EU,iOS,1.92,13,0,0,0.0
39340,49,910,EU,Android,1.33,11,0,0,0.0
39341,24,297,EU,iOS,1.69,18,0,0,0.0
39342,21,370,NA,Android,52.23,1,0,0,0.0
39343,48,424,LATAM,Android,1.75,10,1,0,0.0
39344,39,347,LATAM,Android,16.01,9,1,1,8.0
39345,52,585,NA,iOS,1.67,9,1,0,0.0
39346,31,80,EU,Android,2.34,7,0,1,22.62
39347,56,1049,NA,iOS,1.94,4,1,0,0.0
39348,33,449,NA,iOS,3.41,16,1,0,0.0
39349,26,194,APAC,Android,1.5,11,1,0,0.0
39350,41,1082,EU,Android,1.26,12,1,0,0.0
39351,43,1163,NA,Android,2.98,14,1,0,0.0
39352,48,369,APAC,iOS,4.69,8,1,0,0.0
39353,46,1117,APAC,Android,0.21,11,0,0,0.0
39354,18,920,NA,iOS,9.0,13,1,0,0.0
39355,46,140,EU,Web,5.14,12,0,0,0.0
39356,43,642,APAC,iOS,2.09,8,0,0,0.0
39357,44,612,APAC,Android,2.15,9,0,0,0.0
39358,20,40,EU,Web,6.09,8,1,0,0.0
39359,53,317,NA,Android,1.64,8,1,0,0.0
39360,46,127,APAC,iOS,2.57,11,1,0,0.0
39361,47,977,EU,iOS,6.12,7,0,0,0.0
39362,51,1108,NA,iOS,5.2,2,0,0,0.0
39363,29,109,NA,Web,2.18,3,0,0,0.0
39364,20,776,NA,Android,0.75,9,0,0,0.0
39365,61,514,NA,iOS,2.55,12,0,0,0.0
39366,24,182,APAC,Android,3.61,9,1,1,37.21
39367,28,96,EU,Android,2.5,4,1,0,0.0
39368,65,545,EU,Android,0.33,13,0,0,0.0
39369,32,707,EU,iOS,2.98,15,1,0,0.0
39370,36,582,NA,Android,0.93,12,1,0,0.0
39371,52,1047,NA,Android,0.95,6,1,0,0.0
39372,28,132,LATAM,iOS,6.59,11,0,0,0.0
39373,24,1,NA,iOS,2.89,7,1,0,0.0
39374,65,419,EU,iOS,0.31,29,1,1,15.87
39375,60,165,EU,Android,1.59,3,0,0,0.0
39376,54,893,NA,Android,0.46,13,1,0,0.0
39377,36,434,NA,Android,2.86,9,0,0,0.0
39378,47,792,EU,Android,8.34,1,0,1,11.37
39379,53,1178,EU,Web,1.75,11,1,0,0.0
39380,57,1141,NA,iOS,1.06,6,0,0,0.0
39381,61,819,EU,iOS,6.94,7,0,0,0.0
39382,65,857,NA,Web,1.72,3,0,1,4.55
39383,57,573,NA,Web,5.97,14,0,0,0.0
39384,52,760,APAC,Android,1.79,10,1,0,0.0
39385,50,1125,NA,Android,4.78,14,0,0,0.0
39386,65,1101,EU,Android,2.99,6,1,0,0.0
39387,58,65,NA,Web,9.23,8,0,0,0.0
39388,29,1028,APAC,Android,3.77,10,0,0,0.0
39389,54,44,EU,Android,9.52,10,0,0,0.0
39390,25,1043,APAC,iOS,4.8,5,0,0,0.0
39391,52,42,LATAM,Android,3.95,13,0,1,5.59
39392,35,200,APAC,Android,1.03,3,0,0,0.0
39393,46,285,NA,iOS,9.21,11,1,0,0.0
39394,22,765,APAC,Web,0.16,6,0,1,11.75
39395,48,551,NA,Web,2.32,10,0,0,0.0
39396,20,232,NA,Android,4.51,26,0,0,0.0
39397,19,363,NA,iOS,2.03,4,0,0,0.0
39398,21,708,NA,iOS,1.11,15,0,0,0.0
39399,33,863,APAC,Android,2.99,7,0,0,0.0
39400,43,440,EU,Android,4.69,1,0,0,0.0
39401,52,841,APAC,Web,4.59,5,0,0,0.0
39402,31,262,NA,iOS,11.75,5,0,0,0.0
39403,18,492,NA,Android,1.68,14,1,0,0.0
39404,43,1003,NA,Android,3.89,18,0,0,0.0
39405,20,332,NA,Android,10.4,8,1,0,0.0
39406,50,735,EU,Web,5.4,9,0,0,0.0
39407,40,104,LATAM,Web,1.56,34,1,0,0.0
39408,45,386,NA,Android,74.22,15,0,1,6.22
39409,21,1054,EU,Android,1.95,11,1,1,5.81
39410,42,789,APAC,Android,1.43,6,0,0,0.0
39411,48,286,EU,Web,8.63,10,0,0,0.0
39412,23,230,APAC,iOS,1.12,7,0,0,0.0
39413,37,87,LATAM,iOS,3.52,1,0,0,0.0
39414,35,230,APAC,iOS,46.75,7,1,0,0.0
39415,58,353,NA,Android,1.46,11,0,0,0.0
39416,28,1187,NA,iOS,2.33,3,1,1,13.6
39417,53,490,NA,Android,1.3,14,1,0,0.0
39418,48,610,NA,Android,7.11,20,1,0,0.0
39419,47,772,NA,Web,5.75,18,0,0,0.0
39420,24,681,APAC,Android,1.11,7,0,0,0.0
39421,61,944,APAC,Android,1.86,6,0,0,0.0
39422,62,715,NA,iOS,3.06,6,1,1,7.96
39423,65,418,NA,Web,2.96,4,1,0,0.0
39424,35,878,APAC,Android,8.05,5,0,0,0.0
39425,65,595,NA,Android,2.9,4,1,1,13.98
39426,30,360,LATAM,Android,2.89,34,0,0,0.0
39427,25,578,APAC,iOS,1.32,4,0,0,0.0
39428,52,80,APAC,iOS,4.62,3,1,1,8.16
39429,37,902,APAC,Android,5.91,2,1,1,10.0
39430,51,1051,NA,Android,3.6,1,0,1,4.8
39431,58,1,EU,Web,2.31,7,0,0,0.0
39432,43,1078,EU,Web,1.91,14,1,0,0.0
39433,51,10,APAC,iOS,1.82,18,0,0,0.0
39434,19,930,NA,iOS,0.71,8,0,0,0.0
39435,40,1089,NA,iOS,8.99,2,1,0,0.0
39436,30,96,EU,iOS,12.36,4,1,0,0.0
39437,42,559,LATAM,Android,7.66,21,1,0,0.0
39438,50,1088,NA,Android,2.3,11,1,0,0.0
39439,50,153,NA,Android,5.3,14,0,1,15.86
39440,47,479,NA,Web,2.67,1,0,0,0.0
39441,37,698,EU,Android,0.69,2,1,0,0.0
39442,46,698,LATAM,Android,1.5,12,1,1,5.76
39443,47,86,NA,Android,1.24,6,0,0,0.0
39444,55,783,NA,iOS,2.36,18,0,1,8.15
39445,40,274,APAC,iOS,4.42,3,0,0,0.0
39446,44,1072,NA,Android,8.84,8,1,1,2.84
39447,61,115,NA,Web,1.11,9,0,0,0.0
39448,58,34,EU,iOS,1.98,3,1,0,0.0
39449,42,156,EU,Web,1.63,4,1,0,0.0
39450,62,1089,NA,iOS,2.57,6,1,0,0.0
39451,19,810,NA,iOS,1.82,9,1,0,0.0
39452,40,773,EU,iOS,2.0,13,1,0,0.0
39453,23,703,NA,iOS,4.96,14,1,0,0.0
39454,49,135,NA,iOS,23.58,7,0,0,0.0
39455,26,1190,LATAM,iOS,6.33,11,1,0,0.0
39456,55,615,EU,iOS,4.32,20,1,0,0.0
39457,32,249,NA,iOS,0.89,6,1,0,0.0
39458,26,883,NA,Web,11.32,10,1,0,0.0
39459,50,132,NA,iOS,1.14,21,0,0,0.0
39460,43,858,NA,iOS,6.23,5,1,0,0.0
39461,40,659,NA,Android,3.19,9,0,0,0.0
39462,50,984,EU,Android,2.67,11,1,0,0.0
39463,20,236,EU,Android,1.18,12,0,0,0.0
39464,61,678,EU,iOS,22.39,3,1,1,11.22
39465,26,804,NA,Android,1.34,8,1,0,0.0
39466,58,1112,NA,iOS,3.69,14,1,1,9.04
39467,53,295,EU,Android,3.99,7,1,0,0.0
39468,57,694,APAC,Android,8.02,5,0,0,0.0
39469,29,514,APAC,iOS,3.48,7,0,0,0.0
39470,24,144,NA,iOS,1.37,5,1,0,0.0
39471,22,1122,APAC,Web,14.9,24,0,0,0.0
39472,38,299,NA,iOS,7.11,10,0,0,0.0
39473,22,549,NA,Web,10.82,12,1,0,0.0
39474,58,202,APAC,iOS,0.73,11,0,0,0.0
39475,30,889,NA,Android,1.55,11,0,0,0.0
39476,33,216,LATAM,Android,6.55,3,0,0,0.0
39477,46,406,NA,Android,0.66,11,0,0,0.0
39478,26,722,LATAM,Web,14.24,7,1,0,0.0
39479,52,1034,APAC,iOS,5.42,6,0,0,0.0
39480,44,460,NA,iOS,3.98,4,0,0,0.0
39481,32,269,EU,iOS,30.65,4,1,0,0.0
39482,32,130,APAC,Web,4.45,5,0,0,0.0
39483,27,381,NA,iOS,16.28,9,0,0,0.0
39484,46,811,NA,Android,16.48,6,0,0,0.0
39485,62,923,EU,iOS,0.76,6,1,0,0.0
39486,54,320,EU,Web,27.23,6,1,0,0.0
39487,30,405,NA,iOS,14.22,10,0,0,0.0
39488,33,1055,LATAM,Android,24.78,5,1,0,0.0
39489,42,604,EU,iOS,3.47,3,1,0,0.0
39490,45,960,NA,iOS,11.05,8,0,0,0.0
39491,52,278,NA,iOS,5.82,9,1,0,0.0
39492,22,998,EU,iOS,0.7,18,0,0,0.0
39493,61,876,NA,Web,0.99,4,0,1,12.74
39494,34,329,EU,iOS,4.02,6,1,1,16.24
39495,61,39,LATAM,Web,2.75,18,1,0,0.0
39496,39,241,EU,iOS,3.33,1,0,1,13.19
39497,57,1001,EU,Android,0.5,14,0,0,0.0
39498,27,135,NA,iOS,0.33,6,0,0,0.0
39499,23,331,NA,Android,2.2,6,0,0,0.0
39500,19,1070,APAC,iOS,1.04,3,0,0,0.0
39501,34,206,NA,Android,3.09,12,1,0,0.0
39502,61,1102,EU,iOS,0.64,1,0,1,4.96
39503,34,609,NA,iOS,7.1,10,1,0,0.0
39504,40,22,NA,Android,4.23,4,1,0,0.0
39505,57,443,EU,iOS,1.76,6,0,1,2.09
39506,53,613,LATAM,iOS,1.2,8,0,1,16.55
39507,23,1073,NA,iOS,4.55,21,1,1,7.92
39508,37,490,NA,Android,8.33,15,0,0,0.0
39509,60,705,APAC,Android,2.31,12,0,0,0.0
39510,36,1024,NA,iOS,2.38,9,1,0,0.0
39511,55,858,EU,iOS,16.82,17,1,0,0.0
39512,25,383,NA,Web,4.31,2,1,0,0.0
