respondent_id,segment_true,task_id,alternative,price_usd,storage_gb,support,ads,family_seats,offline_download,chosen
746,ValueSeeker,9,A,5,50,Priority,Ads,6,No,0
746,ValueSeeker,9,B,5,50,Priority,Ads,1,Yes,0
746,ValueSeeker,9,C,8,1000,Standard,NoAds,4,No,1
746,ValueSeeker,10,A,5,200,Priority,NoAds,1,No,1
746,ValueSeeker,10,B,12,200,Priority,Ads,4,No,0
746,ValueSeeker,10,C,15,1000,Standard,NoAds,6,No,0
747,PowerUser,1,A,15,50,Priority,NoAds,1,Yes,0
747,PowerUser,1,B,12,50,Priority,Ads,4,No,0
747,PowerUser,1,C,12,200,Priority,NoAds,4,Yes,1
747,PowerUser,2,A,12,50,Priority,Ads,1,Yes,0
747,PowerUser,2,B,12,50,Standard,Ads,4,Yes,0
747,PowerUser,2,C,12,200,Priority,Ads,6,Yes,1
747,PowerUser,3,A,8,200,Priority,NoAds,6,No,0
747,PowerUser,3,B,8,200,Standard,NoAds,1,No,0
747,PowerUser,3,C,8,1000,Priority,NoAds,6,No,1
747,PowerUser,4,A,15,1000,Standard,Ads,1,Yes,0
747,PowerUser,4,B,5,50,Priority,NoAds,6,No,1
747,PowerUser,4,C,5,50,Priority,Ads,1,No,0
747,PowerUser,5,A,5,1000,Standard,NoAds,6,Yes,1
747,PowerUser,5,B,8,200,Priority,Ads,6,No,0
747,PowerUser,5,C,8,1000,Standard,Ads,6,No,0
747,PowerUser,6,A,8,200,Priority,NoAds,4,No,1
747,PowerUser,6,B,12,50,Priority,NoAds,4,Yes,0
747,PowerUser,6,C,12,50,Priority,NoAds,1,No,0
747,PowerUser,7,A,12,200,Standard,Ads,6,No,0
747,PowerUser,7,B,5,1000,Priority,NoAds,4,Yes,1
747,PowerUser,7,C,15,200,Priority,NoAds,1,Yes,0
747,PowerUser,8,A,8,1000,Standard,Ads,1,No,0
747,PowerUser,8,B,5,1000,Priority,NoAds,1,Yes,1
747,PowerUser,8,C,15,1000,Priority,Ads,1,No,0
747,PowerUser,9,A,12,1000,Priority,Ads,1,Yes,1
747,PowerUser,9,B,15,1000,Priority,NoAds,1,No,0
747,PowerUser,9,C,12,1000,Standard,NoAds,6,No,0
747,PowerUser,10,A,12,50,Priority,NoAds,6,No,0
747,PowerUser,10,B,15,200,Priority,NoAds,4,No,0
747,PowerUser,10,C,5,1000,Standard,NoAds,4,No,1
748,ValueSeeker,1,A,8,200,Standard,Ads,6,Yes,0
748,ValueSeeker,1,B,8,50,Priority,Ads,4,Yes,0
748,ValueSeeker,1,C,5,200,Priority,Ads,4,No,1
748,ValueSeeker,2,A,5,50,Standard,NoAds,4,No,1
748,ValueSeeker,2,B,12,50,Priority,Ads,1,No,0
748,ValueSeeker,2,C,15,1000,Standard,NoAds,6,No,0
748,ValueSeeker,3,A,8,1000,Priority,Ads,1,No,1
748,ValueSeeker,3,B,12,200,Priority,Ads,6,Yes,0
748,ValueSeeker,3,C,12,200,Priority,NoAds,6,Yes,0
748,ValueSeeker,4,A,8,1000,Standard,NoAds,4,Yes,0
748,ValueSeeker,4,B,15,200,Priority,NoAds,6,Yes,0
748,ValueSeeker,4,C,5,1000,Priority,NoAds,1,Yes,1
748,ValueSeeker,5,A,5,50,Priority,Ads,4,No,0
748,ValueSeeker,5,B,12,200,Standard,NoAds,6,Yes,0
748,ValueSeeker,5,C,12,1000,Priority,NoAds,4,Yes,1
748,ValueSeeker,6,A,8,200,Priority,NoAds,1,No,1
748,ValueSeeker,6,B,15,50,Priority,NoAds,1,Yes,0
748,ValueSeeker,6,C,5,200,Standard,Ads,1,Yes,0
748,ValueSeeker,7,A,5,50,Standard,NoAds,4,Yes,0
748,ValueSeeker,7,B,12,1000,Standard,NoAds,6,Yes,1
748,ValueSeeker,7,C,12,1000,Standard,Ads,4,No,0
748,ValueSeeker,8,A,12,200,Priority,Ads,6,Yes,0
748,ValueSeeker,8,B,5,200,Standard,NoAds,6,Yes,1
748,ValueSeeker,8,C,5,1000,Priority,Ads,1,No,0
748,ValueSeeker,9,A,8,50,Priority,Ads,6,No,0
748,ValueSeeker,9,B,8,1000,Standard,Ads,1,Yes,1
748,ValueSeeker,9,C,15,50,Priority,NoAds,4,Yes,0
748,ValueSeeker,10,A,8,200,Standard,NoAds,1,Yes,0
748,ValueSeeker,10,B,5,1000,Standard,Ads,4,Yes,1
748,ValueSeeker,10,C,12,50,Priority,Ads,6,No,0
749,Family,1,A,8,1000,Priority,NoAds,4,Yes,1
749,Family,1,B,5,200,Priority,NoAds,1,Yes,0
749,Family,1,C,8,200,Priority,NoAds,1,Yes,0
749,Family,2,A,15,200,Priority,Ads,4,Yes,0
749,Family,2,B,15,1000,Standard,Ads,6,No,0
749,Family,2,C,8,1000,Priority,NoAds,6,No,1
749,Family,3,A,8,200,Standard,NoAds,6,Yes,1
749,Family,3,B,12,50,Priority,Ads,1,No,0
749,Family,3,C,8,1000,Standard,Ads,4,Yes,0
749,Family,4,A,15,200,Standard,NoAds,4,No,0
749,Family,4,B,8,1000,Standard,NoAds,4,Yes,1
749,Family,4,C,12,200,Priority,Ads,1,Yes,0
749,Family,5,A,15,50,Priority,Ads,6,No,0
749,Family,5,B,5,50,Standard,Ads,1,No,1
749,Family,5,C,12,50,Standard,NoAds,4,No,0
749,Family,6,A,15,1000,Standard,NoAds,4,Yes,0
749,Family,6,B,8,200,Priority,Ads,4,Yes,0
749,Family,6,C,8,50,Standard,NoAds,6,No,1
749,Family,7,A,8,200,Standard,NoAds,4,Yes,1
749,Family,7,B,8,1000,Priority,Ads,1,No,0
749,Family,7,C,8,200,Priority,Ads,4,No,0
749,Family,8,A,15,200,Standard,NoAds,6,No,0
749,Family,8,B,12,50,Standard,NoAds,1,No,0
749,Family,8,C,5,200,Priority,Ads,1,No,1
749,Family,9,A,5,200,Priority,Ads,6,Yes,1
749,Family,9,B,15,1000,Priority,NoAds,4,Yes,0
749,Family,9,C,15,200,Standard,Ads,6,No,0
749,Family,10,A,15,200,Priority,NoAds,4,Yes,0
749,Family,10,B,5,200,Standard,Ads,1,No,0
749,Family,10,C,8,50,Priority,Ads,6,Yes,1
750,ValueSeeker,1,A,8,200,Standard,Ads,6,Yes,1
750,ValueSeeker,1,B,12,50,Standard,Ads,6,Yes,0
750,ValueSeeker,1,C,15,200,Standard,NoAds,6,Yes,0
750,ValueSeeker,2,A,15,1000,Priority,Ads,1,No,0
750,ValueSeeker,2,B,15,1000,Standard,NoAds,6,No,1
750,ValueSeeker,2,C,15,1000,Standard,Ads,6,Yes,0
750,ValueSeeker,3,A,12,50,Standard,NoAds,4,No,0
750,ValueSeeker,3,B,8,200,Priority,NoAds,4,Yes,0
750,ValueSeeker,3,C,8,1000,Priority,NoAds,6,Yes,1
750,ValueSeeker,4,A,5,200,Standard,Ads,6,Yes,1
750,ValueSeeker,4,B,15,50,Standard,Ads,6,Yes,0
750,ValueSeeker,4,C,12,50,Priority,Ads,1,No,0
750,ValueSeeker,5,A,15,1000,Priority,NoAds,1,Yes,0
750,ValueSeeker,5,B,8,1000,Standard,Ads,4,No,1
750,ValueSeeker,5,C,12,1000,Priority,NoAds,6,No,0
750,ValueSeeker,6,A,8,50,Priority,Ads,4,Yes,0
750,ValueSeeker,6,B,12,1000,Priority,NoAds,4,Yes,1
750,ValueSeeker,6,C,8,200,Standard,Ads,4,Yes,0
750,ValueSeeker,7,A,8,1000,Standard,NoAds,4,No,1
750,ValueSeeker,7,B,5,50,Standard,NoAds,4,Yes,0
750,ValueSeeker,7,C,12,50,Standard,NoAds,1,No,0
750,ValueSeeker,8,A,5,50,Priority,NoAds,1,No,1
750,ValueSeeker,8,B,8,200,Priority,Ads,1,No,0
750,ValueSeeker,8,C,12,1000,Standard,Ads,1,No,0
750,ValueSeeker,9,A,5,1000,Priority,NoAds,6,No,0
750,ValueSeeker,9,B,8,200,Priority,NoAds,4,No,0
750,ValueSeeker,9,C,5,1000,Priority,NoAds,6,No,1
750,ValueSeeker,10,A,5,1000,Priority,NoAds,1,No,1
750,ValueSeeker,10,B,8,200,Priority,NoAds,1,Yes,0
750,ValueSeeker,10,C,12,50,Priority,Ads,1,Yes,0
751,PowerUser,1,A,12,200,Standard,Ads,4,No,0
751,PowerUser,1,B,12,200,Priority,Ads,1,No,0
751,PowerUser,1,C,5,50,Priority,Ads,6,No,1
751,PowerUser,2,A,15,50,Standard,NoAds,1,Yes,0
751,PowerUser,2,B,15,50,Priority,Ads,6,No,0
751,PowerUser,2,C,12,200,Standard,NoAds,1,No,1
751,PowerUser,3,A,5,1000,Standard,Ads,6,No,1
751,PowerUser,3,B,8,50,Standard,Ads,4,Yes,0
751,PowerUser,3,C,8,200,Priority,NoAds,6,No,0
751,PowerUser,4,A,5,50,Priority,NoAds,1,No,1
751,PowerUser,4,B,15,200,Standard,NoAds,1,No,0
751,PowerUser,4,C,8,200,Standard,NoAds,1,No,0
751,PowerUser,5,A,15,200,Standard,Ads,6,No,0
751,PowerUser,5,B,5,200,Priority,Ads,6,Yes,1
751,PowerUser,5,C,15,50,Priority,NoAds,1,Yes,0
751,PowerUser,6,A,15,1000,Priority,NoAds,4,Yes,0
751,PowerUser,6,B,12,200,Standard,Ads,6,No,0
751,PowerUser,6,C,8,1000,Priority,NoAds,6,No,1
751,PowerUser,7,A,15,50,Standard,Ads,6,Yes,0
751,PowerUser,7,B,15,50,Standard,NoAds,4,Yes,0
751,PowerUser,7,C,8,50,Standard,Ads,4,No,1
751,PowerUser,8,A,5,200,Standard,NoAds,6,No,0
751,PowerUser,8,B,8,1000,Priority,Ads,6,No,0
751,PowerUser,8,C,5,1000,Priority,NoAds,4,Yes,1
751,PowerUser,9,A,15,1000,Standard,NoAds,6,Yes,0
751,PowerUser,9,B,8,200,Priority,NoAds,6,Yes,1
751,PowerUser,9,C,12,200,Priority,Ads,6,No,0
751,PowerUser,10,A,12,50,Standard,NoAds,6,No,0
751,PowerUser,10,B,5,200,Standard,NoAds,1,Yes,0
751,PowerUser,10,C,5,1000,Standard,Ads,1,No,1
752,PowerUser,1,A,8,50,Priority,Ads,1,Yes,0
752,PowerUser,1,B,5,50,Priority,NoAds,4,Yes,0
752,PowerUser,1,C,15,1000,Priority,NoAds,4,No,1
752,PowerUser,2,A,15,1000,Priority,Ads,4,Yes,0
752,PowerUser,2,B,12,50,Standard,NoAds,1,Yes,0
752,PowerUser,2,C,8,1000,Standard,Ads,6,No,1
752,PowerUser,3,A,15,1000,Standard,NoAds,1,No,0
752,PowerUser,3,B,5,1000,Priority,Ads,6,Yes,1
752,PowerUser,3,C,5,50,Standard,Ads,4,Yes,0
752,PowerUser,4,A,8,200,Standard,Ads,1,No,0
752,PowerUser,4,B,15,200,Priority,Ads,6,No,0
752,PowerUser,4,C,5,200,Priority,Ads,4,No,1
752,PowerUser,5,A,12,1000,Priority,Ads,1,Yes,0
752,PowerUser,5,B,5,200,Standard,Ads,6,Yes,1
752,PowerUser,5,C,8,200,Priority,Ads,4,No,0
752,PowerUser,6,A,8,1000,Priority,Ads,4,Yes,1
752,PowerUser,6,B,15,200,Priority,Ads,1,No,0
752,PowerUser,6,C,12,200,Priority,NoAds,6,No,0
752,PowerUser,7,A,8,1000,Priority,NoAds,4,No,1
752,PowerUser,7,B,5,200,Standard,Ads,6,Yes,0
752,PowerUser,7,C,12,50,Standard,NoAds,6,Yes,0
752,PowerUser,8,A,15,200,Priority,NoAds,6,No,0
752,PowerUser,8,B,12,200,Standard,Ads,6,No,0
752,PowerUser,8,C,12,1000,Priority,NoAds,6,No,1
752,PowerUser,9,A,5,50,Priority,Ads,1,No,0
752,PowerUser,9,B,15,200,Priority,NoAds,1,No,0
752,PowerUser,9,C,5,200,Priority,NoAds,6,Yes,1
752,PowerUser,10,A,8,1000,Standard,NoAds,1,Yes,0
752,PowerUser,10,B,5,200,Priority,NoAds,6,Yes,1
752,PowerUser,10,C,5,50,Priority,Ads,1,Yes,0
753,PowerUser,1,A,12,50,Priority,Ads,4,No,0
753,PowerUser,1,B,12,1000,Priority,Ads,4,Yes,1
753,PowerUser,1,C,12,50,Priority,Ads,6,No,0
753,PowerUser,2,A,15,200,Standard,Ads,1,No,0
753,PowerUser,2,B,12,1000,Standard,NoAds,4,No,1
753,PowerUser,2,C,12,200,Standard,NoAds,6,No,0
753,PowerUser,3,A,15,50,Priority,NoAds,4,No,0
753,PowerUser,3,B,12,50,Priority,Ads,4,Yes,0
753,PowerUser,3,C,8,1000,Priority,Ads,6,Yes,1
753,PowerUser,4,A,15,1000,Priority,NoAds,1,Yes,1
753,PowerUser,4,B,12,200,Standard,NoAds,4,No,0
753,PowerUser,4,C,8,50,Priority,Ads,1,Yes,0
753,PowerUser,5,A,5,50,Priority,Ads,1,Yes,0
753,PowerUser,5,B,5,200,Standard,NoAds,6,Yes,1
753,PowerUser,5,C,5,200,Standard,NoAds,1,No,0
753,PowerUser,6,A,12,200,Priority,NoAds,1,No,1
753,PowerUser,6,B,15,50,Standard,NoAds,4,No,0
753,PowerUser,6,C,15,50,Priority,NoAds,1,Yes,0
753,PowerUser,7,A,15,200,Priority,Ads,1,Yes,0
753,PowerUser,7,B,15,50,Standard,NoAds,4,No,0
753,PowerUser,7,C,15,1000,Standard,NoAds,6,No,1
753,PowerUser,8,A,15,1000,Standard,NoAds,1,Yes,1
753,PowerUser,8,B,12,200,Standard,NoAds,6,No,0
753,PowerUser,8,C,5,50,Standard,NoAds,4,No,0
753,PowerUser,9,A,8,200,Standard,Ads,4,No,0
753,PowerUser,9,B,5,200,Standard,NoAds,1,No,1
753,PowerUser,9,C,8,200,Standard,NoAds,6,No,0
753,PowerUser,10,A,12,50,Standard,Ads,1,Yes,0
753,PowerUser,10,B,15,200,Standard,NoAds,4,Yes,0
753,PowerUser,10,C,5,1000,Standard,NoAds,6,No,1
754,ValueSeeker,1,A,8,200,Priority,Ads,1,No,0
754,ValueSeeker,1,B,15,50,Priority,NoAds,6,No,0
754,ValueSeeker,1,C,8,1000,Standard,NoAds,1,Yes,1
754,ValueSeeker,2,A,12,50,Standard,Ads,4,Yes,0
754,ValueSeeker,2,B,15,200,Standard,Ads,6,Yes,0
754,ValueSeeker,2,C,12,50,Priority,Ads,4,Yes,1
754,ValueSeeker,3,A,8,200,Standard,Ads,1,No,0
754,ValueSeeker,3,B,12,200,Priority,NoAds,4,No,0
754,ValueSeeker,3,C,12,1000,Standard,NoAds,1,Yes,1
754,ValueSeeker,4,A,5,50,Priority,NoAds,4,Yes,1
754,ValueSeeker,4,B,15,200,Priority,Ads,1,Yes,0
754,ValueSeeker,4,C,12,1000,Priority,Ads,6,Yes,0
754,ValueSeeker,5,A,15,200,Priority,NoAds,1,No,0
754,ValueSeeker,5,B,12,1000,Priority,NoAds,4,No,1
754,ValueSeeker,5,C,5,50,Priority,NoAds,1,No,0
754,ValueSeeker,6,A,15,1000,Standard,NoAds,1,Yes,0
754,ValueSeeker,6,B,12,1000,Standard,NoAds,6,No,1
754,ValueSeeker,6,C,5,50,Standard,Ads,4,No,0
754,ValueSeeker,7,A,8,50,Priority,Ads,1,Yes,1
754,ValueSeeker,7,B,15,200,Standard,Ads,6,No,0
754,ValueSeeker,7,C,12,50,Standard,NoAds,6,No,0
754,ValueSeeker,8,A,12,50,Standard,Ads,6,Yes,0
754,ValueSeeker,8,B,12,1000,Standard,Ads,1,Yes,0
754,ValueSeeker,8,C,8,200,Priority,NoAds,4,Yes,1
754,ValueSeeker,9,A,8,50,Priority,Ads,4,Yes,0
754,ValueSeeker,9,B,15,50,Priority,NoAds,1,Yes,0
754,ValueSeeker,9,C,5,50,Priority,NoAds,4,No,1
754,ValueSeeker,10,A,15,1000,Priority,Ads,4,Yes,0
754,ValueSeeker,10,B,5,200,Priority,Ads,4,Yes,1
754,ValueSeeker,10,C,12,200,Standard,Ads,1,Yes,0
755,ValueSeeker,1,A,5,50,Standard,Ads,4,No,1
755,ValueSeeker,1,B,15,200,Priority,NoAds,1,Yes,0
755,ValueSeeker,1,C,12,50,Priority,NoAds,1,Yes,0
755,ValueSeeker,2,A,15,1000,Priority,Ads,6,No,0
755,ValueSeeker,2,B,5,50,Priority,NoAds,1,No,1
755,ValueSeeker,2,C,8,50,Standard,NoAds,6,No,0
755,ValueSeeker,3,A,8,200,Standard,NoAds,4,No,0
755,ValueSeeker,3,B,15,200,Standard,Ads,4,No,0
755,ValueSeeker,3,C,8,200,Priority,NoAds,6,No,1
755,ValueSeeker,4,A,12,1000,Standard,Ads,4,Yes,1
755,ValueSeeker,4,B,12,50,Priority,NoAds,6,No,0
755,ValueSeeker,4,C,12,50,Standard,NoAds,1,No,0
755,ValueSeeker,5,A,8,200,Standard,NoAds,6,Yes,1
755,ValueSeeker,5,B,15,200,Priority,NoAds,4,Yes,0
755,ValueSeeker,5,C,12,200,Priority,Ads,1,No,0
755,ValueSeeker,6,A,5,1000,Priority,Ads,4,Yes,1
755,ValueSeeker,6,B,5,1000,Standard,NoAds,1,No,0
755,ValueSeeker,6,C,15,200,Priority,NoAds,1,No,0
755,ValueSeeker,7,A,15,1000,Standard,Ads,1,No,0
755,ValueSeeker,7,B,12,200,Priority,NoAds,1,Yes,0
755,ValueSeeker,7,C,8,1000,Standard,NoAds,4,Yes,1
755,ValueSeeker,8,A,5,1000,Priority,Ads,6,Yes,1
755,ValueSeeker,8,B,15,1000,Standard,NoAds,4,No,0
755,ValueSeeker,8,C,5,50,Priority,NoAds,1,No,0
755,ValueSeeker,9,A,5,50,Standard,Ads,1,No,1
755,ValueSeeker,9,B,8,50,Standard,NoAds,4,No,0
755,ValueSeeker,9,C,15,1000,Standard,Ads,4,Yes,0
755,ValueSeeker,10,A,5,50,Standard,Ads,4,Yes,1
755,ValueSeeker,10,B,12,50,Standard,NoAds,1,Yes,0
755,ValueSeeker,10,C,15,1000,Priority,Ads,4,Yes,0
756,ValueSeeker,1,A,8,200,Priority,Ads,1,Yes,0
756,ValueSeeker,1,B,12,50,Standard,NoAds,6,No,0
756,ValueSeeker,1,C,5,1000,Priority,Ads,6,No,1
756,ValueSeeker,2,A,12,50,Priority,NoAds,4,No,0
756,ValueSeeker,2,B,5,50,Priority,NoAds,4,Yes,1
756,ValueSeeker,2,C,8,200,Standard,Ads,6,No,0
756,ValueSeeker,3,A,8,1000,Priority,NoAds,1,No,1
756,ValueSeeker,3,B,8,200,Standard,NoAds,1,Yes,0
756,ValueSeeker,3,C,12,200,Priority,NoAds,6,No,0
756,ValueSeeker,4,A,5,50,Standard,Ads,6,Yes,1
756,ValueSeeker,4,B,5,50,Standard,Ads,4,Yes,0
756,ValueSeeker,4,C,15,200,Standard,NoAds,1,No,0
756,ValueSeeker,5,A,8,50,Standard,NoAds,4,Yes,0
756,ValueSeeker,5,B,12,1000,Priority,Ads,6,No,1
756,ValueSeeker,5,C,15,200,Priority,NoAds,4,Yes,0
756,ValueSeeker,6,A,8,1000,Priority,NoAds,4,Yes,1
756,ValueSeeker,6,B,15,50,Standard,NoAds,6,Yes,0
756,ValueSeeker,6,C,12,1000,Standard,NoAds,6,No,0
756,ValueSeeker,7,A,12,1000,Priority,NoAds,1,Yes,0
756,ValueSeeker,7,B,12,200,Standard,Ads,4,No,0
756,ValueSeeker,7,C,8,1000,Priority,NoAds,4,Yes,1
756,ValueSeeker,8,A,15,200,Priority,Ads,1,No,0
756,ValueSeeker,8,B,8,50,Standard,Ads,4,No,0
756,ValueSeeker,8,C,8,50,Standard,NoAds,1,No,1
756,ValueSeeker,9,A,15,50,Standard,NoAds,6,Yes,0
756,ValueSeeker,9,B,8,50,Priority,Ads,4,No,0
756,ValueSeeker,9,C,8,50,Standard,NoAds,4,No,1
756,ValueSeeker,10,A,12,50,Priority,NoAds,6,No,0
756,ValueSeeker,10,B,5,200,Priority,NoAds,6,Yes,1
756,ValueSeeker,10,C,8,1000,Standard,NoAds,1,No,0
757,ValueSeeker,1,A,8,200,Priority,Ads,6,No,1
757,ValueSeeker,1,B,15,50,Standard,Ads,6,No,0
757,ValueSeeker,1,C,15,1000,Standard,Ads,4,Yes,0
757,ValueSeeker,2,A,5,1000,Priority,NoAds,1,Yes,1
757,ValueSeeker,2,B,5,1000,Priority,Ads,4,Yes,0
757,ValueSeeker,2,C,12,50,Standard,Ads,4,Yes,0
757,ValueSeeker,3,A,5,200,Standard,NoAds,4,No,0
757,ValueSeeker,3,B,5,1000,Standard,NoAds,6,No,1
757,ValueSeeker,3,C,12,1000,Priority,Ads,4,No,0
757,ValueSeeker,4,A,8,1000,Standard,NoAds,4,Yes,1
757,ValueSeeker,4,B,15,1000,Standard,Ads,4,No,0
757,ValueSeeker,4,C,15,200,Standard,Ads,4,Yes,0
757,ValueSeeker,5,A,5,200,Standard,NoAds,1,No,1
757,ValueSeeker,5,B,15,1000,Priority,NoAds,4,Yes,0
757,ValueSeeker,5,C,12,50,Priority,Ads,6,Yes,0
757,ValueSeeker,6,A,5,200,Standard,NoAds,6,No,1
757,ValueSeeker,6,B,12,200,Priority,NoAds,6,No,0
757,ValueSeeker,6,C,12,50,Priority,Ads,6,Yes,0
757,ValueSeeker,7,A,8,200,Priority,Ads,6,No,0
757,ValueSeeker,7,B,15,50,Standard,Ads,6,No,0
757,ValueSeeker,7,C,5,1000,Priority,NoAds,6,No,1
757,ValueSeeker,8,A,5,50,Priority,Ads,1,Yes,1
757,ValueSeeker,8,B,15,50,Standard,NoAds,1,No,0
757,ValueSeeker,8,C,15,1000,Priority,Ads,6,Yes,0
757,ValueSeeker,9,A,15,200,Priority,NoAds,1,Yes,0
757,ValueSeeker,9,B,12,1000,Standard,NoAds,4,Yes,1
757,ValueSeeker,9,C,12,50,Standard,NoAds,6,No,0
757,ValueSeeker,10,A,15,200,Priority,NoAds,6,Yes,0
757,ValueSeeker,10,B,15,50,Standard,Ads,6,Yes,0
757,ValueSeeker,10,C,5,200,Standard,NoAds,4,No,1
758,ValueSeeker,1,A,15,200,Priority,Ads,1,No,0
758,ValueSeeker,1,B,15,1000,Priority,NoAds,4,Yes,1
758,ValueSeeker,1,C,15,200,Priority,Ads,6,No,0
758,ValueSeeker,2,A,8,200,Priority,Ads,4,No,1
758,ValueSeeker,2,B,15,50,Standard,Ads,1,Yes,0
758,ValueSeeker,2,C,15,50,Standard,NoAds,4,Yes,0
758,ValueSeeker,3,A,5,200,Priority,NoAds,6,No,0
758,ValueSeeker,3,B,8,200,Priority,NoAds,6,No,0
758,ValueSeeker,3,C,5,1000,Priority,NoAds,4,No,1
758,ValueSeeker,4,A,12,50,Priority,Ads,6,No,0
758,ValueSeeker,4,B,8,1000,Priority,Ads,4,No,1
758,ValueSeeker,4,C,5,50,Standard,Ads,6,Yes,0
758,ValueSeeker,5,A,12,200,Standard,NoAds,6,Yes,0
758,ValueSeeker,5,B,8,1000,Standard,Ads,1,No,0
758,ValueSeeker,5,C,8,1000,Priority,NoAds,1,Yes,1
758,ValueSeeker,6,A,5,200,Priority,Ads,4,Yes,1
758,ValueSeeker,6,B,12,200,Priority,NoAds,6,Yes,0
758,ValueSeeker,6,C,12,200,Priority,Ads,6,No,0
758,ValueSeeker,7,A,5,1000,Standard,NoAds,6,No,1
758,ValueSeeker,7,B,8,1000,Standard,Ads,6,No,0
758,ValueSeeker,7,C,5,200,Priority,NoAds,6,Yes,0
758,ValueSeeker,8,A,8,1000,Standard,NoAds,1,Yes,1
758,ValueSeeker,8,B,15,200,Priority,NoAds,4,No,0
758,ValueSeeker,8,C,15,200,Priority,Ads,6,No,0
758,ValueSeeker,9,A,8,1000,Standard,NoAds,4,No,1
758,ValueSeeker,9,B,15,200,Priority,NoAds,6,Yes,0
758,ValueSeeker,9,C,12,200,Standard,Ads,6,Yes,0
758,ValueSeeker,10,A,8,1000,Standard,Ads,4,Yes,1
758,ValueSeeker,10,B,15,1000,Standard,NoAds,6,Yes,0
758,ValueSeeker,10,C,12,50,Standard,NoAds,4,No,0
759,ValueSeeker,1,A,12,1000,Priority,Ads,4,No,0
759,ValueSeeker,1,B,15,1000,Standard,Ads,1,No,0
759,ValueSeeker,1,C,5,200,Priority,Ads,1,No,1
759,ValueSeeker,2,A,15,1000,Priority,NoAds,6,No,0
759,ValueSeeker,2,B,8,1000,Standard,Ads,1,No,0
759,ValueSeeker,2,C,5,200,Standard,NoAds,6,No,1
759,ValueSeeker,3,A,8,1000,Standard,Ads,1,No,0
759,ValueSeeker,3,B,15,50,Standard,Ads,4,No,0
759,ValueSeeker,3,C,5,1000,Priority,Ads,1,No,1
759,ValueSeeker,4,A,8,1000,Standard,NoAds,1,No,1
759,ValueSeeker,4,B,5,200,Standard,Ads,4,Yes,0
759,ValueSeeker,4,C,15,50,Priority,NoAds,4,Yes,0
759,ValueSeeker,5,A,8,1000,Standard,NoAds,1,No,1
759,ValueSeeker,5,B,8,50,Priority,NoAds,6,Yes,0
759,ValueSeeker,5,C,5,50,Priority,NoAds,1,Yes,0
759,ValueSeeker,6,A,8,200,Standard,NoAds,4,Yes,0
759,ValueSeeker,6,B,5,50,Standard,NoAds,4,Yes,0
759,ValueSeeker,6,C,5,200,Standard,Ads,4,No,1
759,ValueSeeker,7,A,8,200,Priority,Ads,4,Yes,0
759,ValueSeeker,7,B,5,50,Standard,NoAds,6,Yes,0
759,ValueSeeker,7,C,8,1000,Standard,Ads,4,No,1
759,ValueSeeker,8,A,8,200,Priority,Ads,4,Yes,1
759,ValueSeeker,8,B,12,1000,Priority,NoAds,1,Yes,0
759,ValueSeeker,8,C,12,1000,Standard,NoAds,1,Yes,0
759,ValueSeeker,9,A,15,1000,Standard,Ads,6,Yes,0
759,ValueSeeker,9,B,12,1000,Standard,Ads,4,Yes,0
759,ValueSeeker,9,C,8,50,Priority,Ads,6,Yes,1
759,ValueSeeker,10,A,5,50,Standard,NoAds,1,No,1
759,ValueSeeker,10,B,12,1000,Priority,Ads,4,Yes,0
759,ValueSeeker,10,C,15,200,Standard,NoAds,1,Yes,0
760,PowerUser,1,A,5,50,Priority,Ads,4,No,0
760,PowerUser,1,B,12,50,Priority,NoAds,4,Yes,0
760,PowerUser,1,C,8,50,Standard,Ads,6,Yes,1
760,PowerUser,2,A,8,200,Standard,NoAds,1,Yes,1
760,PowerUser,2,B,5,50,Standard,NoAds,1,No,0
760,PowerUser,2,C,12,50,Standard,NoAds,6,No,0
760,PowerUser,3,A,5,1000,Standard,NoAds,4,No,1
760,PowerUser,3,B,5,200,Priority,NoAds,1,No,0
760,PowerUser,3,C,8,1000,Standard,Ads,1,Yes,0
760,PowerUser,4,A,8,50,Priority,NoAds,6,No,0
760,PowerUser,4,B,8,50,Standard,Ads,1,Yes,0
760,PowerUser,4,C,15,1000,Standard,NoAds,1,Yes,1
760,PowerUser,5,A,5,1000,Standard,Ads,4,Yes,1
760,PowerUser,5,B,8,1000,Standard,NoAds,6,Yes,0
760,PowerUser,5,C,15,50,Standard,NoAds,1,No,0
760,PowerUser,6,A,5,200,Priority,Ads,4,Yes,1
760,PowerUser,6,B,5,200,Standard,NoAds,1,No,0
760,PowerUser,6,C,15,200,Priority,Ads,6,No,0
760,PowerUser,7,A,12,200,Standard,Ads,1,Yes,0
760,PowerUser,7,B,8,200,Priority,Ads,1,Yes,1
760,PowerUser,7,C,5,50,Standard,Ads,1,Yes,0
760,PowerUser,8,A,5,200,Standard,NoAds,4,No,0
760,PowerUser,8,B,8,1000,Standard,NoAds,4,No,1
760,PowerUser,8,C,8,50,Standard,NoAds,4,No,0
760,PowerUser,9,A,8,200,Standard,Ads,4,No,0
760,PowerUser,9,B,15,1000,Standard,Ads,1,Yes,1
760,PowerUser,9,C,15,200,Standard,NoAds,4,No,0
760,PowerUser,10,A,12,200,Priority,Ads,4,Yes,0
760,PowerUser,10,B,12,1000,Priority,Ads,6,Yes,1
