user_id,age,household_size,prior_orders,weekly_app_sessions,region,device,trial_offer_sent,converted_to_paid,first_month_revenue
6797,53.0,1.0,14.0,9.0,West,mobile,0,0,0.0
6798,34.0,3.0,14.0,2.0,Northeast,mobile,1,0,0.0
6799,46.0,1.0,11.0,8.0,West,mobile,1,0,0.0
6800,60.0,1.0,11.0,7.0,Southeast,tablet,0,0,0.0
6801,63.0,2.0,1.0,3.0,West,desktop,0,0,0.0
6802,35.0,2.0,6.0,5.0,West,tablet,0,0,0.0
6803,51.0,4.0,12.0,2.0,Northeast,desktop,0,0,0.0
6804,61.0,4.0,3.0,7.0,Midwest,mobile,0,0,0.0
6805,25.0,2.0,5.0,5.0,Midwest,mobile,0,0,0.0
6806,46.0,2.0,9.0,6.0,nan,mobile,1,0,0.0
6807,54.0,5.0,14.0,7.0,Midwest,tablet,1,1,32.33
6808,31.0,3.0,7.0,10.0,Northeast,mobile,1,0,0.0
6809,34.0,4.0,12.0,5.0,West,mobile,1,0,0.0
6810,58.0,4.0,6.0,8.0,nan,tablet,0,0,0.0
6811,29.0,4.0,9.0,5.0,Midwest,mobile,1,0,0.0
6812,34.0,5.0,12.0,6.0,nan,desktop,1,0,0.0
6813,57.0,4.0,13.0,2.0,Southeast,desktop,0,0,0.0
6814,48.0,1.0,13.0,11.0,Southeast,mobile,0,0,0.0
6815,49.0,3.0,12.0,6.0,nan,mobile,1,0,0.0
6816,45.0,2.0,6.0,11.0,Midwest,desktop,1,1,24.11
6817,38.0,2.0,1.0,7.0,nan,mobile,0,1,22.36
6818,55.0,2.0,0.0,1.0,nan,desktop,0,0,0.0
6819,34.0,5.0,14.0,7.0,Midwest,desktop,1,1,27.95
6820,33.0,5.0,13.0,7.0,West,mobile,1,1,25.8
6821,41.0,2.0,4.0,9.0,West,desktop,1,0,0.0
6822,27.0,3.0,0.0,11.0,Southeast,desktop,0,0,0.0
6823,49.0,3.0,8.0,0.0,Midwest,mobile,1,0,0.0
6824,61.0,4.0,6.0,10.0,nan,desktop,0,0,0.0
6825,52.0,5.0,7.0,7.0,Midwest,tablet,0,0,0.0
6826,35.0,3.0,4.0,10.0,Southeast,desktop,0,0,0.0
6827,26.0,3.0,0.0,4.0,Northeast,mobile,0,0,0.0
6828,48.0,3.0,5.0,7.0,Midwest,mobile,1,0,0.0
6829,44.0,3.0,6.0,2.0,Midwest,tablet,1,0,0.0
6830,59.0,5.0,9.0,0.0,Midwest,mobile,0,1,26.97
6831,42.0,1.0,3.0,0.0,West,mobile,0,0,0.0
6832,25.0,1.0,12.0,0.0,nan,mobile,1,0,0.0
6833,60.0,2.0,12.0,5.0,Southeast,desktop,0,1,16.36
6834,34.0,2.0,10.0,3.0,West,mobile,0,0,0.0
6835,55.0,3.0,5.0,3.0,West,mobile,0,0,0.0
6836,25.0,5.0,6.0,7.0,West,mobile,1,1,27.08
6837,63.0,3.0,14.0,10.0,Midwest,tablet,1,1,30.01
6838,61.0,2.0,11.0,11.0,Midwest,desktop,0,0,0.0
6839,24.0,2.0,8.0,7.0,Southeast,tablet,1,1,26.84
6840,62.0,1.0,9.0,4.0,West,mobile,0,1,26.31
6841,56.0,1.0,14.0,4.0,Southeast,tablet,0,0,0.0
6842,60.0,2.0,7.0,7.0,Midwest,mobile,1,1,25.58
6843,31.0,4.0,5.0,10.0,Midwest,mobile,1,0,0.0
6844,37.0,5.0,5.0,6.0,West,tablet,1,1,29.91
6845,43.0,4.0,13.0,4.0,West,mobile,1,1,28.45
6846,42.0,5.0,7.0,2.0,Midwest,mobile,0,0,0.0
6847,53.0,2.0,5.0,1.0,Northeast,desktop,1,0,0.0
6848,61.0,4.0,11.0,3.0,Northeast,desktop,1,0,0.0
6849,59.0,4.0,12.0,9.0,Southeast,mobile,0,1,25.72
6850,60.0,5.0,10.0,4.0,Northeast,desktop,1,1,28.21
6851,36.0,2.0,13.0,10.0,Southeast,desktop,1,1,26.12
6852,22.0,1.0,12.0,9.0,nan,tablet,0,0,0.0
6853,29.0,5.0,10.0,9.0,Northeast,tablet,1,0,0.0
6854,29.0,4.0,14.0,8.0,West,desktop,1,0,0.0
6855,55.0,4.0,5.0,0.0,West,desktop,0,0,0.0
6856,39.0,3.0,14.0,5.0,Northeast,mobile,1,0,0.0
6857,38.0,1.0,5.0,8.0,Northeast,desktop,0,0,0.0
6858,54.0,1.0,13.0,11.0,Northeast,tablet,0,0,0.0
6859,25.0,2.0,10.0,9.0,Northeast,mobile,1,1,21.49
6860,38.0,4.0,11.0,3.0,nan,mobile,0,1,21.54
6861,39.0,5.0,14.0,6.0,nan,desktop,1,0,0.0
6862,30.0,3.0,14.0,8.0,nan,mobile,1,1,30.4
6863,35.0,3.0,13.0,10.0,Southeast,mobile,1,0,0.0
6864,57.0,4.0,7.0,1.0,Northeast,tablet,0,0,0.0
6865,51.0,4.0,7.0,11.0,West,mobile,1,0,0.0
6866,36.0,5.0,2.0,5.0,Southeast,desktop,0,0,0.0
6867,59.0,2.0,5.0,10.0,Northeast,mobile,0,0,0.0
6868,26.0,2.0,12.0,9.0,Midwest,mobile,1,0,0.0
6869,59.0,4.0,8.0,6.0,Northeast,mobile,1,0,0.0
6870,49.0,1.0,2.0,5.0,Northeast,desktop,0,0,0.0
6871,31.0,4.0,4.0,3.0,Midwest,mobile,0,0,0.0
6872,59.0,5.0,7.0,7.0,West,mobile,1,1,35.16
6873,28.0,4.0,4.0,3.0,West,desktop,1,0,0.0
6874,46.0,4.0,13.0,5.0,Northeast,tablet,1,1,29.02
6875,47.0,3.0,12.0,2.0,Northeast,desktop,1,0,0.0
6876,64.0,2.0,11.0,2.0,Northeast,mobile,0,0,0.0
6877,31.0,2.0,12.0,10.0,Southeast,mobile,1,1,26.15
6878,59.0,3.0,4.0,10.0,West,desktop,0,0,0.0
6879,28.0,5.0,2.0,6.0,Northeast,mobile,1,0,0.0
6880,32.0,5.0,3.0,7.0,Northeast,mobile,1,0,0.0
6881,23.0,2.0,2.0,0.0,West,desktop,0,0,0.0
6882,36.0,1.0,9.0,8.0,Southeast,tablet,0,0,0.0
6883,53.0,5.0,3.0,11.0,Midwest,tablet,0,0,0.0
6884,30.0,1.0,11.0,11.0,Northeast,mobile,0,1,22.85
6885,25.0,1.0,12.0,0.0,Southeast,tablet,0,0,0.0
6886,45.0,3.0,11.0,8.0,Southeast,mobile,1,0,0.0
6887,22.0,5.0,4.0,5.0,nan,mobile,0,0,0.0
6888,50.0,1.0,11.0,0.0,Midwest,mobile,0,0,0.0
6889,54.0,2.0,2.0,9.0,Northeast,desktop,1,0,0.0
6890,54.0,5.0,0.0,7.0,West,mobile,1,0,0.0
6891,25.0,1.0,10.0,3.0,nan,desktop,0,0,0.0
6892,44.0,2.0,10.0,6.0,Northeast,mobile,0,0,0.0
6893,35.0,1.0,11.0,4.0,Midwest,tablet,1,0,0.0
6894,27.0,4.0,9.0,2.0,Midwest,desktop,0,0,0.0
6895,28.0,2.0,7.0,5.0,West,tablet,1,0,0.0
6896,32.0,4.0,6.0,7.0,Northeast,desktop,0,0,0.0
6897,54.0,1.0,10.0,0.0,Northeast,desktop,1,0,0.0
6898,42.0,1.0,14.0,8.0,Midwest,tablet,1,1,27.94
6899,25.0,1.0,6.0,5.0,Midwest,mobile,0,0,0.0
6900,33.0,1.0,6.0,6.0,West,mobile,0,0,0.0
6901,29.0,1.0,3.0,1.0,West,mobile,0,0,0.0
6902,24.0,2.0,1.0,1.0,West,mobile,0,0,0.0
6903,59.0,5.0,10.0,6.0,West,mobile,1,0,0.0
6904,60.0,3.0,0.0,7.0,nan,tablet,1,0,0.0
6905,24.0,4.0,0.0,7.0,Midwest,mobile,0,0,0.0
6906,44.0,1.0,6.0,0.0,West,desktop,0,0,0.0
6907,58.0,5.0,9.0,5.0,nan,mobile,1,0,0.0
6908,47.0,5.0,9.0,1.0,Midwest,tablet,1,0,0.0
6909,36.0,3.0,14.0,6.0,Northeast,mobile,1,0,0.0
6910,26.0,4.0,14.0,9.0,West,mobile,1,1,32.02
6911,25.0,3.0,5.0,11.0,Northeast,tablet,1,0,0.0
6912,61.0,2.0,6.0,5.0,Southeast,mobile,1,0,0.0
6913,49.0,5.0,4.0,5.0,West,desktop,0,0,0.0
6914,59.0,1.0,8.0,7.0,Northeast,desktop,0,0,0.0
6915,63.0,2.0,9.0,0.0,Northeast,mobile,1,0,0.0
6916,38.0,1.0,12.0,4.0,West,mobile,0,1,25.24
6917,52.0,2.0,5.0,3.0,Southeast,desktop,0,1,20.12
6918,30.0,5.0,10.0,6.0,Midwest,tablet,0,0,0.0
6919,51.0,4.0,1.0,1.0,Southeast,mobile,1,0,0.0
6920,56.0,5.0,13.0,0.0,Southeast,mobile,0,0,0.0
6921,45.0,5.0,1.0,4.0,West,mobile,0,0,0.0
6922,46.0,3.0,9.0,0.0,nan,tablet,0,0,0.0
6923,41.0,5.0,2.0,8.0,Midwest,desktop,1,0,0.0
6924,57.0,3.0,14.0,10.0,Midwest,mobile,1,1,33.06
6925,43.0,4.0,12.0,8.0,West,mobile,1,0,0.0
6926,42.0,3.0,9.0,3.0,Southeast,mobile,0,0,0.0
6927,38.0,2.0,6.0,8.0,West,desktop,1,0,0.0
6928,60.0,4.0,1.0,9.0,nan,mobile,0,0,0.0
6929,25.0,5.0,14.0,10.0,Northeast,mobile,1,1,26.34
6930,52.0,5.0,5.0,6.0,Southeast,mobile,1,0,0.0
6931,40.0,4.0,1.0,4.0,Northeast,desktop,0,0,0.0
6932,37.0,2.0,6.0,0.0,Northeast,mobile,0,0,0.0
6933,40.0,5.0,0.0,5.0,Midwest,tablet,1,0,0.0
6934,54.0,5.0,12.0,0.0,Southeast,tablet,1,0,0.0
6935,37.0,3.0,6.0,4.0,Southeast,mobile,1,0,0.0
6936,35.0,2.0,4.0,0.0,Southeast,mobile,1,1,25.41
6937,64.0,4.0,3.0,4.0,West,mobile,0,1,21.67
6938,40.0,2.0,7.0,6.0,Southeast,desktop,0,0,0.0
6939,56.0,5.0,1.0,4.0,Midwest,desktop,0,0,0.0
6940,39.0,5.0,3.0,4.0,West,desktop,0,0,0.0
6941,63.0,4.0,4.0,8.0,Northeast,desktop,1,0,0.0
6942,39.0,3.0,5.0,11.0,Northeast,mobile,0,0,0.0
6943,37.0,1.0,0.0,3.0,Midwest,mobile,0,1,15.61
6944,53.0,1.0,4.0,1.0,Southeast,tablet,0,0,0.0
6945,57.0,1.0,5.0,0.0,nan,mobile,0,0,0.0
6946,32.0,1.0,14.0,4.0,Northeast,mobile,1,0,0.0
6947,62.0,3.0,13.0,5.0,Southeast,mobile,0,0,0.0
6948,35.0,2.0,13.0,0.0,Northeast,desktop,1,0,0.0
6949,60.0,2.0,2.0,5.0,Northeast,tablet,0,0,0.0
6950,44.0,1.0,10.0,7.0,Northeast,mobile,0,0,0.0
6951,46.0,4.0,0.0,5.0,Midwest,mobile,1,0,0.0
6952,33.0,5.0,1.0,1.0,Southeast,tablet,0,0,0.0
6953,29.0,1.0,0.0,5.0,Midwest,desktop,0,0,0.0
6954,27.0,4.0,14.0,8.0,Southeast,mobile,1,1,27.5
6955,26.0,5.0,4.0,5.0,Northeast,desktop,1,0,0.0
6956,52.0,3.0,2.0,8.0,West,mobile,1,1,26.48
6957,48.0,3.0,1.0,11.0,Southeast,desktop,1,0,0.0
6958,47.0,5.0,0.0,11.0,Midwest,mobile,0,0,0.0
6959,61.0,4.0,1.0,2.0,West,desktop,0,0,0.0
6960,62.0,2.0,0.0,2.0,nan,mobile,1,0,0.0
6961,42.0,2.0,8.0,2.0,nan,mobile,1,1,28.52
6962,53.0,1.0,4.0,7.0,Southeast,mobile,0,0,0.0
6963,25.0,5.0,14.0,7.0,Northeast,tablet,1,0,0.0
6964,46.0,2.0,2.0,3.0,Midwest,mobile,0,1,21.51
6965,40.0,5.0,2.0,1.0,nan,mobile,1,0,0.0
6966,33.0,2.0,2.0,3.0,West,mobile,0,0,0.0
6967,38.0,3.0,5.0,1.0,Midwest,mobile,1,0,0.0
6968,30.0,1.0,4.0,10.0,West,desktop,0,0,0.0
6969,44.0,1.0,14.0,5.0,Northeast,mobile,0,0,0.0
6970,44.0,4.0,13.0,10.0,Northeast,mobile,1,1,30.89
6971,27.0,4.0,1.0,10.0,nan,tablet,1,0,0.0
6972,41.0,2.0,13.0,3.0,nan,desktop,1,1,27.99
6973,35.0,4.0,14.0,1.0,West,mobile,1,0,0.0
6974,39.0,2.0,13.0,7.0,Southeast,desktop,0,1,22.93
6975,60.0,4.0,13.0,1.0,Northeast,mobile,1,0,0.0
6976,40.0,4.0,11.0,8.0,Northeast,desktop,1,1,28.06
6977,50.0,5.0,4.0,8.0,Northeast,tablet,0,0,0.0
6978,31.0,4.0,9.0,4.0,Southeast,desktop,1,0,0.0
6979,63.0,5.0,3.0,6.0,Southeast,mobile,1,0,0.0
6980,40.0,5.0,8.0,1.0,Southeast,mobile,1,1,30.38
6981,35.0,2.0,0.0,2.0,nan,mobile,0,1,21.74
6982,23.0,5.0,14.0,9.0,Northeast,mobile,1,0,0.0
6983,58.0,3.0,0.0,4.0,Northeast,mobile,0,0,0.0
6984,46.0,1.0,4.0,6.0,Midwest,tablet,0,0,0.0
6985,28.0,5.0,1.0,9.0,West,mobile,1,0,0.0
6986,45.0,1.0,11.0,3.0,Midwest,mobile,0,0,0.0
6987,33.0,1.0,9.0,5.0,West,mobile,1,1,21.42
6988,50.0,3.0,0.0,0.0,West,mobile,0,0,0.0
6989,29.0,4.0,8.0,1.0,Northeast,mobile,1,1,25.43
6990,52.0,3.0,1.0,10.0,West,mobile,0,1,25.89
6991,29.0,4.0,10.0,9.0,Northeast,desktop,1,0,0.0
6992,50.0,5.0,8.0,5.0,West,mobile,1,1,24.12
6993,34.0,3.0,0.0,4.0,nan,desktop,0,0,0.0
6994,56.0,5.0,12.0,6.0,Northeast,mobile,1,1,35.45
6995,44.0,4.0,1.0,6.0,Northeast,mobile,0,0,0.0
6996,27.0,3.0,13.0,1.0,nan,mobile,1,0,0.0
6997,59.0,3.0,10.0,2.0,nan,desktop,1,1,24.04
6998,60.0,5.0,0.0,0.0,Midwest,mobile,0,0,0.0
6999,35.0,2.0,5.0,7.0,Northeast,mobile,0,0,0.0
7000,38.0,2.0,4.0,4.0,West,mobile,0,0,0.0
7001,22.0,4.0,13.0,7.0,Midwest,mobile,1,1,27.62
7002,50.0,4.0,12.0,2.0,Southeast,mobile,1,0,0.0
7003,41.0,1.0,5.0,4.0,West,desktop,1,0,0.0
7004,27.0,4.0,8.0,0.0,Southeast,mobile,1,0,0.0
7005,49.0,1.0,3.0,4.0,West,mobile,0,0,0.0
7006,31.0,3.0,2.0,2.0,West,mobile,1,0,0.0
7007,32.0,2.0,3.0,11.0,Northeast,desktop,0,1,24.18
7008,62.0,2.0,6.0,7.0,Midwest,desktop,0,1,24.03
7009,54.0,4.0,0.0,6.0,Midwest,mobile,0,0,0.0
7010,27.0,1.0,11.0,3.0,Midwest,mobile,1,0,0.0
7011,46.0,2.0,11.0,3.0,Midwest,desktop,0,1,17.58
7012,42.0,1.0,11.0,11.0,West,mobile,0,0,0.0
7013,28.0,1.0,10.0,2.0,Midwest,desktop,1,0,0.0
7014,26.0,2.0,12.0,10.0,Southeast,mobile,0,0,0.0
7015,59.0,4.0,1.0,10.0,Midwest,mobile,1,0,0.0
7016,26.0,4.0,0.0,4.0,Southeast,tablet,1,0,0.0
7017,47.0,5.0,6.0,2.0,Northeast,desktop,0,0,0.0
7018,64.0,2.0,4.0,9.0,nan,mobile,0,0,0.0
7019,38.0,2.0,11.0,10.0,West,desktop,0,0,0.0
7020,49.0,5.0,4.0,2.0,Southeast,mobile,1,1,25.02
7021,41.0,1.0,6.0,11.0,Southeast,mobile,1,0,0.0
7022,49.0,3.0,3.0,5.0,Midwest,desktop,0,0,0.0
7023,33.0,4.0,12.0,9.0,West,mobile,0,0,0.0
7024,33.0,3.0,6.0,5.0,West,mobile,1,0,0.0
7025,46.0,5.0,9.0,8.0,Midwest,mobile,1,0,0.0
7026,28.0,2.0,6.0,10.0,West,desktop,1,0,0.0
7027,46.0,1.0,10.0,2.0,Midwest,mobile,0,0,0.0
7028,48.0,1.0,5.0,4.0,West,desktop,0,0,0.0
7029,64.0,3.0,13.0,6.0,West,mobile,0,1,29.88
7030,32.0,3.0,6.0,1.0,Midwest,desktop,0,0,0.0
7031,26.0,3.0,5.0,1.0,Northeast,mobile,1,1,21.74
7032,33.0,2.0,4.0,8.0,West,tablet,0,0,0.0
7033,56.0,3.0,11.0,9.0,West,tablet,0,0,0.0
7034,40.0,5.0,14.0,7.0,Midwest,mobile,1,1,30.53
7035,29.0,3.0,8.0,6.0,West,tablet,0,1,26.61
7036,31.0,4.0,8.0,3.0,Midwest,mobile,0,0,0.0
7037,56.0,5.0,14.0,10.0,Northeast,mobile,1,0,0.0
7038,62.0,1.0,6.0,8.0,West,desktop,0,0,0.0
7039,28.0,2.0,12.0,5.0,Midwest,mobile,1,0,0.0
7040,46.0,3.0,3.0,7.0,nan,desktop,0,0,0.0
7041,64.0,4.0,1.0,9.0,Northeast,mobile,0,0,0.0
7042,24.0,5.0,3.0,1.0,nan,desktop,0,0,0.0
7043,28.0,4.0,1.0,6.0,Northeast,mobile,1,0,0.0
7044,42.0,5.0,11.0,2.0,Northeast,mobile,0,0,0.0
7045,24.0,5.0,2.0,4.0,Midwest,desktop,0,0,0.0
7046,46.0,5.0,6.0,7.0,Northeast,desktop,0,0,0.0
7047,51.0,4.0,11.0,9.0,West,mobile,0,0,0.0
7048,37.0,5.0,4.0,7.0,West,desktop,1,0,0.0
7049,61.0,5.0,13.0,10.0,West,tablet,1,0,0.0
7050,59.0,2.0,2.0,0.0,nan,mobile,0,0,0.0
7051,53.0,3.0,10.0,2.0,Southeast,mobile,0,0,0.0
7052,44.0,4.0,14.0,3.0,West,mobile,1,0,0.0
7053,26.0,2.0,4.0,8.0,nan,mobile,0,0,0.0
7054,32.0,4.0,5.0,1.0,Southeast,mobile,0,1,25.17
7055,63.0,4.0,10.0,2.0,Southeast,mobile,1,0,0.0
7056,45.0,5.0,2.0,11.0,Northeast,mobile,0,0,0.0
7057,40.0,2.0,9.0,4.0,nan,mobile,1,0,0.0
7058,53.0,5.0,11.0,5.0,nan,tablet,0,0,0.0
7059,32.0,5.0,14.0,11.0,West,mobile,1,0,0.0
7060,35.0,3.0,13.0,6.0,Northeast,mobile,1,1,29.03
7061,38.0,3.0,3.0,2.0,Midwest,desktop,0,0,0.0
7062,59.0,2.0,11.0,1.0,nan,tablet,0,0,0.0
7063,42.0,4.0,11.0,3.0,Northeast,mobile,0,1,33.39
7064,24.0,3.0,5.0,5.0,Midwest,tablet,1,0,0.0
7065,42.0,4.0,13.0,7.0,Northeast,desktop,1,1,27.01
7066,34.0,5.0,10.0,11.0,nan,mobile,0,0,0.0
7067,42.0,4.0,6.0,5.0,West,desktop,1,0,0.0
7068,61.0,3.0,4.0,10.0,West,tablet,0,0,0.0
7069,35.0,1.0,1.0,0.0,Southeast,tablet,0,0,0.0
7070,33.0,1.0,7.0,5.0,Midwest,mobile,0,0,0.0
7071,42.0,4.0,1.0,4.0,West,tablet,0,0,0.0
7072,25.0,3.0,1.0,10.0,Northeast,desktop,0,0,0.0
7073,30.0,1.0,10.0,11.0,West,mobile,1,1,24.17
7074,23.0,4.0,4.0,5.0,Midwest,mobile,0,0,0.0
7075,60.0,4.0,8.0,11.0,Midwest,mobile,1,0,0.0
7076,54.0,5.0,7.0,7.0,West,desktop,0,0,0.0
7077,28.0,2.0,8.0,5.0,Northeast,tablet,0,0,0.0
7078,36.0,3.0,1.0,4.0,Midwest,mobile,1,0,0.0
7079,26.0,4.0,8.0,0.0,Midwest,mobile,1,0,0.0
7080,54.0,4.0,11.0,8.0,Northeast,desktop,0,0,0.0
7081,27.0,2.0,12.0,4.0,Northeast,mobile,1,0,0.0
7082,50.0,2.0,6.0,8.0,Southeast,desktop,0,1,19.7
7083,46.0,4.0,6.0,4.0,nan,mobile,1,0,0.0
7084,54.0,2.0,7.0,1.0,West,mobile,0,0,0.0
7085,58.0,5.0,9.0,10.0,Midwest,mobile,0,1,21.12
7086,61.0,2.0,6.0,10.0,nan,mobile,0,0,0.0
7087,36.0,1.0,9.0,3.0,Midwest,mobile,1,0,0.0
7088,57.0,4.0,10.0,3.0,Northeast,mobile,1,0,0.0
7089,29.0,4.0,11.0,7.0,West,mobile,1,0,0.0
7090,28.0,5.0,9.0,9.0,nan,tablet,1,0,0.0
7091,60.0,2.0,14.0,5.0,nan,desktop,1,0,0.0
7092,61.0,5.0,10.0,11.0,Northeast,mobile,1,0,0.0
7093,50.0,5.0,14.0,6.0,Midwest,desktop,1,0,0.0
7094,36.0,3.0,3.0,3.0,Midwest,desktop,0,0,0.0
7095,39.0,2.0,9.0,8.0,Midwest,tablet,1,1,26.49
7096,56.0,3.0,9.0,11.0,Southeast,tablet,0,1,24.29
7097,31.0,4.0,5.0,8.0,Northeast,desktop,1,0,0.0
7098,44.0,5.0,7.0,9.0,Northeast,mobile,1,0,0.0
7099,38.0,3.0,6.0,11.0,Northeast,desktop,1,1,28.05
7100,29.0,5.0,1.0,8.0,Midwest,mobile,0,0,0.0
7101,46.0,2.0,5.0,10.0,Northeast,desktop,0,0,0.0
7102,51.0,4.0,0.0,1.0,Midwest,mobile,0,0,0.0
7103,31.0,4.0,13.0,2.0,Northeast,desktop,1,0,0.0
7104,50.0,4.0,8.0,5.0,West,mobile,1,0,0.0
7105,61.0,4.0,8.0,9.0,nan,mobile,0,0,0.0
7106,61.0,4.0,8.0,5.0,Midwest,desktop,1,0,0.0
7107,61.0,1.0,5.0,10.0,Northeast,tablet,0,1,28.01
7108,39.0,3.0,11.0,10.0,Northeast,desktop,1,0,0.0
7109,51.0,5.0,6.0,3.0,West,desktop,0,0,0.0
7110,53.0,3.0,11.0,5.0,Midwest,desktop,0,0,0.0
7111,63.0,1.0,7.0,9.0,West,mobile,0,0,0.0
7112,44.0,5.0,6.0,4.0,West,desktop,1,0,0.0
7113,58.0,4.0,4.0,0.0,Northeast,tablet,0,0,0.0
7114,45.0,3.0,6.0,5.0,Southeast,mobile,0,0,0.0
7115,57.0,5.0,3.0,8.0,West,desktop,0,0,0.0
7116,36.0,3.0,5.0,11.0,Northeast,mobile,1,1,28.2
7117,25.0,5.0,5.0,2.0,Midwest,mobile,1,0,0.0
7118,37.0,1.0,14.0,7.0,Northeast,mobile,1,0,0.0
7119,36.0,3.0,5.0,7.0,Midwest,mobile,0,0,0.0
7120,56.0,3.0,10.0,5.0,Midwest,tablet,1,0,0.0
7121,51.0,3.0,5.0,10.0,Midwest,mobile,0,0,0.0
7122,49.0,2.0,5.0,9.0,Southeast,mobile,0,1,16.18
7123,30.0,1.0,5.0,0.0,Southeast,tablet,0,0,0.0
7124,51.0,2.0,10.0,3.0,Midwest,mobile,1,1,23.01
7125,51.0,5.0,3.0,0.0,Midwest,desktop,1,1,19.28
7126,62.0,5.0,8.0,10.0,Midwest,tablet,1,0,0.0
7127,33.0,1.0,7.0,6.0,Midwest,tablet,0,0,0.0
7128,51.0,5.0,8.0,7.0,Midwest,tablet,0,1,23.32
7129,25.0,5.0,1.0,2.0,Southeast,tablet,1,1,25.12
7130,53.0,5.0,13.0,3.0,Southeast,mobile,0,0,0.0
7131,56.0,2.0,4.0,3.0,West,tablet,0,0,0.0
7132,55.0,2.0,9.0,1.0,Midwest,mobile,0,0,0.0
7133,41.0,1.0,4.0,4.0,Northeast,mobile,0,1,22.03
7134,40.0,4.0,13.0,6.0,Northeast,tablet,1,0,0.0
7135,23.0,1.0,14.0,8.0,Midwest,mobile,1,1,27.52
7136,41.0,2.0,7.0,9.0,Northeast,mobile,0,0,0.0
7137,52.0,3.0,13.0,4.0,Northeast,mobile,1,1,28.37
7138,64.0,3.0,11.0,3.0,Northeast,mobile,1,0,0.0
7139,26.0,2.0,14.0,0.0,nan,mobile,1,1,24.24
7140,46.0,2.0,7.0,11.0,Southeast,mobile,0,0,0.0
7141,32.0,2.0,9.0,2.0,nan,desktop,0,0,0.0
7142,38.0,3.0,8.0,6.0,Southeast,tablet,0,0,0.0
7143,55.0,1.0,10.0,7.0,West,mobile,1,0,0.0
7144,24.0,2.0,6.0,10.0,Midwest,mobile,0,0,0.0
7145,24.0,1.0,6.0,1.0,Southeast,tablet,0,0,0.0
7146,31.0,2.0,9.0,1.0,nan,mobile,0,0,0.0
7147,32.0,2.0,13.0,11.0,nan,mobile,1,0,0.0
7148,55.0,3.0,1.0,6.0,West,mobile,0,0,0.0
7149,33.0,2.0,14.0,2.0,West,mobile,1,0,0.0
7150,61.0,1.0,10.0,11.0,Midwest,mobile,0,0,0.0
7151,63.0,2.0,0.0,8.0,Northeast,tablet,0,1,14.69
7152,55.0,5.0,7.0,5.0,Midwest,mobile,1,0,0.0
7153,42.0,3.0,13.0,2.0,West,mobile,1,0,0.0
7154,56.0,2.0,10.0,9.0,Midwest,mobile,0,0,0.0
7155,29.0,5.0,8.0,9.0,nan,mobile,0,0,0.0
7156,59.0,4.0,0.0,8.0,West,mobile,0,0,0.0
7157,36.0,4.0,6.0,9.0,Northeast,mobile,1,1,26.37
7158,41.0,1.0,4.0,4.0,Northeast,desktop,1,0,0.0
7159,60.0,2.0,12.0,9.0,Northeast,mobile,0,0,0.0
7160,27.0,2.0,8.0,9.0,Midwest,mobile,0,0,0.0
7161,26.0,4.0,3.0,1.0,nan,tablet,1,0,0.0
7162,48.0,1.0,6.0,5.0,nan,tablet,0,0,0.0
7163,64.0,2.0,10.0,10.0,West,desktop,1,0,0.0
7164,61.0,5.0,1.0,4.0,Southeast,mobile,0,0,0.0
7165,64.0,2.0,7.0,4.0,nan,tablet,0,0,0.0
7166,41.0,5.0,0.0,7.0,nan,mobile,1,1,25.02
7167,48.0,1.0,2.0,1.0,West,mobile,0,0,0.0
7168,57.0,5.0,6.0,2.0,Northeast,desktop,1,0,0.0
7169,29.0,2.0,8.0,2.0,Southeast,desktop,0,0,0.0
7170,59.0,2.0,6.0,10.0,Midwest,mobile,0,0,0.0
7171,58.0,4.0,13.0,2.0,Southeast,mobile,1,1,27.89
7172,25.0,3.0,5.0,0.0,West,tablet,0,0,0.0
7173,42.0,1.0,9.0,6.0,Midwest,mobile,0,1,24.72
7174,40.0,5.0,14.0,10.0,nan,desktop,0,1,27.85
7175,56.0,4.0,9.0,0.0,Midwest,mobile,1,0,0.0
7176,41.0,2.0,3.0,6.0,Northeast,desktop,0,0,0.0
7177,62.0,5.0,0.0,11.0,Northeast,mobile,0,1,21.51
7178,40.0,1.0,10.0,8.0,Northeast,mobile,0,0,0.0
7179,42.0,5.0,3.0,6.0,Southeast,mobile,0,0,0.0
7180,33.0,3.0,2.0,11.0,West,desktop,0,1,16.67
7181,58.0,5.0,12.0,0.0,West,mobile,0,0,0.0
7182,43.0,5.0,0.0,11.0,West,mobile,1,0,0.0
7183,43.0,5.0,4.0,2.0,Northeast,mobile,1,0,0.0
7184,53.0,1.0,9.0,10.0,West,mobile,1,0,0.0
7185,54.0,3.0,13.0,9.0,Midwest,mobile,1,1,28.66
7186,51.0,1.0,12.0,9.0,Southeast,desktop,0,0,0.0
7187,28.0,2.0,9.0,4.0,Midwest,desktop,0,0,0.0
7188,61.0,3.0,4.0,6.0,Northeast,mobile,0,0,0.0
7189,57.0,4.0,3.0,6.0,Northeast,desktop,0,0,0.0
7190,53.0,2.0,8.0,2.0,Midwest,mobile,0,0,0.0
7191,45.0,1.0,9.0,11.0,West,mobile,0,0,0.0
7192,54.0,2.0,9.0,5.0,Midwest,desktop,0,0,0.0
7193,52.0,3.0,14.0,8.0,West,desktop,1,0,0.0
7194,34.0,2.0,10.0,6.0,Southeast,desktop,1,0,0.0
